"","Probe","NCBIid","GeneSymbol","GeneName","pvalue","corrected_pvalue","rank","contrast_97695_coefficient","contrast_97695_log2fc","contrast_97695_tstat","contrast_97695_pvalue"
"2092","1458483_at","77920","A330102I10Rik","RIKEN cDNA A330102I10 gene",0.0174,0.2653,0.0657,-0.2081,-0.2081,-2.4661,0.0288
"2093","1449945_at","170826","Ppargc1b","peroxisome proliferative activated receptor, gamma, coactivator 1 beta",0.0174,0.2653,0.0656,-0.2256,-0.2256,-4.086,0.0014
"2094","1420091_s_at","338467","Morc3","microrchidia 3",0.0174,0.2653,0.0657,0.128,0.128,1.6773,0.1181
"2095","1427446_s_at","22138","Ttn","titin",0.0175,0.2653,0.0658,-0.1006,-0.1006,-1.0226,0.3257
"2096","1431416_a_at","67374","Jam2","junction adhesion molecule 2",0.0175,0.2653,0.0658,0.2317,0.2317,2.2287,0.0447
"2097","1436214_at","68691","Kansl1l","KAT8 regulatory NSL complex subunit 1-like",0.0175,0.2656,0.066,0.1455,0.1455,1.871,0.0847
"2098","1434326_x_at","235431","Coro2b","coronin, actin binding protein, 2B",0.0175,0.2656,0.0659,-0.236,-0.236,-3.1939,0.0073
"2099","1430771_a_at","17687","Msh5","mutS homolog 5",0.0175,0.2656,0.0658,0.0655,0.0655,0.916,0.3768
"2100","1457676_at","117149","Tirap","toll-interleukin 1 receptor (TIR) domain-containing adaptor protein",0.0175,0.2656,0.0659,0.1453,0.1453,2.3476,0.0359
"2101","1434955_at","72925","Marchf1","membrane associated ring-CH-type finger 1",0.0175,0.2656,0.0659,0.1638,0.1638,2.0827,0.0582
"2102","1456265_at","624866","Lekr1","leucine, glutamate and lysine rich 1",0.0175,0.2656,0.066,-0.1545,-0.1545,-1.6722,0.1191
"2103","1418660_at","12753","Clock","clock circadian regulator",0.0176,0.2661,0.0661,-0.1415,-0.1415,-2.3229,0.0376
"2104","1452876_x_at","72139","Zfp1006","zinc finger protein 1006",0.0176,0.2661,0.0661,0.0976,0.0976,1.1931,0.2548
"2105","1422594_at","66641","Sike1","suppressor of IKBKE 1",0.0176,0.2661,0.0662,-0.163,-0.163,-2.7023,0.0185
"2106","1460449_at","77531","Anks1b","ankyrin repeat and sterile alpha motif domain containing 1B",0.0176,0.2661,0.0662,0.101,0.101,1.298,0.2175
"2107","1427036_a_at","208643","Eif4g1","eukaryotic translation initiation factor 4, gamma 1",0.0176,0.2661,0.0663,-0.1641,-0.1641,-2.0403,0.0628
"2108","1428992_at","70450","Unc13d","unc-13 homolog D",0.0176,0.2661,0.0661,-0.1605,-0.1605,-1.8752,0.0841
"2109","1435351_at","67621","Bend5","BEN domain containing 5",0.0176,0.2661,0.0662,0.1721,0.1721,2.4331,0.0306
"2110","1429382_at","641376","Tomm40l","translocase of outer mitochondrial membrane 40-like",0.0176,0.2661,0.0662,-0.1689,-0.1689,-2.698,0.0187
"2111","1453667_at","73410","1700065D16Rik","RIKEN cDNA 1700065D16 gene",0.0177,0.2661,0.0663,0.1616,0.1616,2.0744,0.0591
"2112","1418751_at","54390","Sit1","suppression inducing transmembrane adaptor 1",0.0177,0.2663,0.0664,-0.1858,-0.1858,-2.6701,0.0197
"2113","1436011_at","140579","Elmo2","engulfment and cell motility 2",0.0177,0.2665,0.0664,-0.1359,-0.1359,-1.9932,0.0683
"2114","1428888_at","67878","Tmem33","transmembrane protein 33",0.0177,0.2665,0.0664,0.0657,0.0657,0.5149,0.6155
"2115","1460212_at","14685","Gnat1","G protein subunit alpha transducin 1",0.0178,0.2666,0.0666,-0.192,-0.192,-2.0292,0.0641
"2116","1428596_at","76795","Tbc1d9b","TBC1 domain family, member 9B",0.0178,0.2666,0.0666,-0.1507,-0.1507,-2.6069,0.0221
"2117","1448512_at","54388","H1f9","H1.9 linker histone",0.0178,0.2666,0.0666,-0.3369,-0.3369,-3.3758,0.0052
"2118","1429588_at","67246","Resf1","retroelement silencing factor 1",0.0178,0.2666,0.0666,0.2478,0.2478,3.6635,0.003
"2119","1448297_a_at","51789","Tnk2","tyrosine kinase, non-receptor, 2",0.0178,0.2666,0.0666,-0.1183,-0.1183,-1.8043,0.0951
"2120","1457644_s_at","14825","Cxcl1","C-X-C motif chemokine ligand 1",0.0177,0.2666,0.0665,0.5072,0.5072,4.2893,9e-04
"2121","1424310_at","17434","Mocs2","molybdenum cofactor synthesis 2",0.0178,0.2669,0.0667,0.1768,0.1768,2.3421,0.0363
"2122","1448389_at","140858","Wdr5","WD repeat domain 5",0.0178,0.2669,0.0667,-0.101,-0.101,-1.1604,0.2674
"2123","1452631_at","70432","Rufy2","RUN and FYVE domain-containing 2",0.0179,0.2669,0.0671,0.1293,0.1293,0.6361,0.536
"2124","1416523_at","19752","Rnase1","ribonuclease, RNase A family, 1 (pancreatic)",0.0179,0.2669,0.0668,-0.3,-0.3,-3.2638,0.0064
"2125","1455550_x_at","26943","Serinc3","serine incorporator 3",0.0179,0.2669,0.0669,0.1187,0.1187,2.0938,0.0571
"2126","1431059_x_at","72459","Htatsf1","HIV TAT specific factor 1",0.0179,0.2669,0.0669,0.1207,0.1207,1.1566,0.2689
"2127","1438799_at","320038","Dlx6os1","distal-less homeobox 6, opposite strand 1",0.0179,0.2669,0.067,-0.2671,-0.2671,-2.4297,0.0308
"2128","1437967_at","545428","Ccdc141","coiled-coil domain containing 141",0.0179,0.2669,0.067,0.2446,0.2446,2.5064,0.0267
"2129","1460476_s_at","71721","Fam13c","family with sequence similarity 13, member C",0.0178,0.2669,0.0667,0.129,0.129,0.853,0.4095
"2130","1459107_at","16512","Kcnh3","potassium voltage-gated channel, subfamily H (eag-related), member 3",0.0179,0.2669,0.0669,-0.2748,-0.2748,-3.0412,0.0097
"2131","1434832_at","56484","Foxo3","forkhead box O3",0.0179,0.2669,0.0668,0.1789,0.1789,2.493,0.0274
"2132","1452270_s_at","65969","Cubn","cubilin",0.0179,0.2669,0.0668,-0.0824,-0.0824,-1.1927,0.2549
"2133","1417736_at","67241","Smc6","structural maintenance of chromosomes 6",0.0179,0.2669,0.067,-0.0513,-0.0513,-0.3105,0.7613
"2134","1453591_at","70544","Tmem242","transmembrane protein 242",0.0179,0.2669,0.0672,0.1006,0.1006,1.3896,0.1887
"2135","1445721_at","223483","A830021M18Rik","RIKEN cDNA A830021M18 gene",0.0179,0.2669,0.067,0.2075,0.2075,1.6258,0.1287
"2136","1438721_a_at","54131","Irf3","interferon regulatory factor 3",0.0178,0.2669,0.0668,0.0479,0.0479,0.375,0.7139
"2137","1437807_x_at","12385","Ctnna1","catenin alpha 1",0.018,0.2671,0.0673,0.1401,0.1401,2.4346,0.0306
"2138","1433576_at","232087","Mat2a","methionine adenosyltransferase 2A",0.018,0.2671,0.0672,0.2891,0.2891,3.7815,0.0024
"2139","1432250_at","72554","Utp14a","UTP14A small subunit processome component",0.018,0.2671,0.0672,0.0694,0.0694,0.5641,0.5826
"2140","1437177_at","207214","Larp4","La ribonucleoprotein 4",0.018,0.2673,0.0674,0.1705,0.1705,1.1527,0.2704
"2141","1458129_at","19883","Rora","RAR-related orphan receptor alpha",0.018,0.2673,0.0673,0.0231,0.0231,0.1739,0.8647
"2142","1421687_at","17695","Msmb","beta-microseminoprotein",0.018,0.2673,0.0674,-0.1877,-0.1877,-1.7883,0.0977
"2143","1438258_at","22359","Vldlr","very low density lipoprotein receptor",0.018,0.2673,0.0673,-0.1413,-0.1413,-2.5512,0.0246
"2144","1425093_at","228139","P2rx3","purinergic receptor P2X, ligand-gated ion channel, 3",0.018,0.2673,0.0673,0.1437,0.1437,1.6623,0.1211
"2145","1451648_a_at","14276","Folr2","folate receptor beta",0.018,0.2674,0.0674,-0.2179,-0.2179,-2.3363,0.0367
"2146","1416092_a_at","17758","Map4","microtubule-associated protein 4",0.0181,0.2676,0.0676,-0.0429,-0.0429,-0.7081,0.4918
"2147","1429551_at","69034","Nupr2","nuclear protein transcriptional regulator 2",0.0181,0.2676,0.0677,-0.1595,-0.1595,-1.916,0.0783
"2148","1416198_at","57314","Nelfcd","negative elongation factor complex member C/D, Th1l",0.0181,0.2676,0.0676,-0.0879,-0.0879,-1.5221,0.1526
"2149","1445687_at","380732","Milr1","mast cell immunoglobulin like receptor 1",0.0181,0.2676,0.0676,0.2483,0.2483,2.7187,0.0179
"2150","1456066_a_at","20019","Polr1a","polymerase (RNA) I polypeptide A",0.0181,0.2676,0.0675,-0.177,-0.177,-2.5692,0.0238
"2151","1421926_at","19094","Mapk11","mitogen-activated protein kinase 11",0.0181,0.2676,0.0677,-0.0934,-0.0934,-1.4126,0.1819
"2152","1451193_x_at","72354","Ttc4","tetratricopeptide repeat domain 4",0.0181,0.2676,0.0677,-0.0015,-0.0015,-0.0228,0.9822
"2153","1422063_a_at","19305","Pex5","peroxisomal biogenesis factor 5",0.0181,0.2679,0.0677,-0.0521,-0.0521,-0.489,0.6332
"2154","1424534_at","75104","Mmd2","monocyte to macrophage differentiation-associated 2",0.0181,0.2679,0.0678,-0.0937,-0.0937,-1.4486,0.1718
"2155","1443814_x_at","13036","Ctsh","cathepsin H",0.0182,0.268,0.0678,0.2617,0.2617,2.1761,0.0492
"2156","1451569_at","22026","Nr2c2","nuclear receptor subfamily 2, group C, member 2",0.0182,0.268,0.0678,-0.3012,-0.3012,-3.4963,0.0041
"2157","1442528_at","57258","Xpo4","exportin 4",0.0182,0.2681,0.0678,0.1839,0.1839,1.728,0.1083
"2158","1427137_at","234673","Ces2e","carboxylesterase 2E",0.0182,0.2681,0.0678,0.2051,0.2051,3.0642,0.0093
"2159","1420506_a_at","20910","Stxbp1","syntaxin binding protein 1",0.0182,0.2686,0.0679,0.129,0.129,0.6455,0.5302
"2160","1440353_at","78405","Ntf5","neurotrophin 5",0.0182,0.2686,0.0679,-0.0953,-0.0953,-1.2116,0.2478
"2161","1450374_at","114640","Pth2","parathyroid hormone 2",0.0183,0.269,0.068,-0.206,-0.206,-2.9079,0.0125
"2162","1438459_x_at","71514","Sfpq","splicing factor proline/glutamine rich (polypyrimidine tract binding protein associated)",0.0183,0.269,0.068,0.2521,0.2521,3.7494,0.0025
"2163","1420654_a_at","74185","Gbe1","1,4-alpha-glucan branching enzyme 1",0.0183,0.269,0.068,0.2707,0.2707,3.2616,0.0064
"2164","1426843_at","329015","Atg2a","autophagy related 2A",0.0183,0.2692,0.068,-0.0736,-0.0736,-0.9635,0.3534
"2165","1418485_at","20536","Slc4a3","solute carrier family 4 (anion exchanger), member 3",0.0184,0.2693,0.0682,-0.1452,-0.1452,-2.4277,0.031
"2166","1449068_at","22661","Zfp148","zinc finger protein 148",0.0184,0.2693,0.0682,-0.0482,-0.0482,-0.8316,0.4211
"2167","1423411_at","245945","Rbm47","RNA binding motif protein 47",0.0184,0.2693,0.0681,0.2419,0.2419,2.6557,0.0202
"2168","1420146_at","24001","Tiam2","T cell lymphoma invasion and metastasis 2",0.0184,0.2693,0.0681,0.2199,0.2199,2.9286,0.0121
"2169","1418637_at","27049","Etv3","ets variant 3",0.0184,0.2695,0.0682,0.128,0.128,1.2611,0.2301
"2170","1435722_at","14802","Gria4","glutamate receptor, ionotropic, AMPA4 (alpha 4)",0.0184,0.2697,0.0683,-0.0517,-0.0517,-0.8516,0.4103
"2171","1425391_a_at","79196","Osbpl5","oxysterol binding protein-like 5",0.0184,0.2697,0.0683,-0.1546,-0.1546,-2.2867,0.0402
"2172","1449457_at","74156","Acot12","acyl-CoA thioesterase 12",0.0184,0.2698,0.0684,-0.1186,-0.1186,-1.7255,0.1088
"2173","1419608_a_at","12587","Mia","MIA SH3 domain containing",0.0184,0.2698,0.0683,-0.2024,-0.2024,-1.9296,0.0764
"2174","1451675_a_at","11656","Alas2","aminolevulinic acid synthase 2, erythroid",0.0185,0.2699,0.0684,-0.3426,-0.3426,-3.7994,0.0023
"2175","1424342_at","69823","Fyttd1","forty-two-three domain containing 1",0.0185,0.2699,0.0685,0.0612,0.0612,0.6177,0.5478
"2176","1424596_s_at","30937","Lmcd1","LIM and cysteine-rich domains 1",0.0185,0.2699,0.0684,-0.2769,-0.2769,-2.1551,0.0511
"2177","1428091_at","52323","Klhl7","kelch-like 7",0.0185,0.2699,0.0685,0.2152,0.2152,2.5467,0.0248
"2178","1452172_at","75619","Fastkd2","FAST kinase domains 2",0.0185,0.2699,0.0685,-0.0527,-0.0527,-0.7609,0.4607
"2179","1427573_at","12212","Chic1","cysteine-rich hydrophobic domain 1",0.0185,0.2703,0.0686,0.057,0.057,0.4679,0.6478
"2180","1420864_at","22666","Zbtb14","zinc finger and BTB domain containing 14",0.0186,0.2705,0.0687,0.2605,0.2605,2.8925,0.0129
"2181","1459855_x_at","54130","Actr1a","ARP1 actin-related protein 1A, centractin alpha",0.0186,0.2705,0.0686,-0.1985,-0.1985,-2.7876,0.0158
"2182","1422444_at","16403","Itga6","integrin alpha 6",0.0186,0.2705,0.0687,-0.1392,-0.1392,-2.1463,0.0519
"2183","1435777_at","319622","Itpripl2","inositol 1,4,5-triphosphate receptor interacting protein-like 2",0.0186,0.2705,0.0687,0.026,0.026,0.3679,0.719
"2184","1435542_s_at","80281","Cttnbp2nl","CTTNBP2 N-terminal like",0.0186,0.2706,0.0687,0.0593,0.0593,0.7959,0.4408
"2185","1453059_at","69642","Mlip","muscular LMNA-interacting protein",0.0186,0.2706,0.0688,-0.1865,-0.1865,-1.5536,0.145
"2186","1435790_at","244723","Olfm2","olfactomedin 2",0.0186,0.2707,0.0688,-0.1216,-0.1216,-1.6089,0.1323
"2187","1448294_at","56722","Litaf","LPS-induced TN factor",0.0186,0.2707,0.0689,0.1237,0.1237,1.2299,0.2412
"2188","1425845_a_at","56392","Shoc2","Shoc2, leucine rich repeat scaffold protein",0.0186,0.2707,0.0689,0.0448,0.0448,0.4651,0.6498
"2189","1422672_at","20754","Sprr1b","small proline-rich protein 1B",0.0187,0.2711,0.069,-0.104,-0.104,-1.3475,0.2015
"2190","1419985_s_at","52570","Ccdc69","coiled-coil domain containing 69",0.0187,0.2711,0.0689,0.1044,0.1044,1.1039,0.2902
"2191","1432186_at","70004","1700028J19Rik","RIKEN cDNA 1700028J19 gene",0.0187,0.2711,0.069,-0.1302,-0.1302,-1.7416,0.1059
"2192","1429233_at","52398","Septin11","septin 11",0.0187,0.2714,0.0691,-0.182,-0.182,-2.1341,0.0531
"2193","1418200_at","100090","Zbtb48","zinc finger and BTB domain containing 48",0.0188,0.2719,0.0692,-0.1162,-0.1162,-1.8228,0.0921
"2194","1438151_x_at","224454","Zdhhc14","zinc finger, DHHC domain containing 14",0.0188,0.2719,0.0691,-0.1887,-0.1887,-2.2596,0.0422
"2195","1417761_at","11808","Apoa4","apolipoprotein A-IV",0.0188,0.2719,0.0691,-0.1994,-0.1994,-1.4704,0.1659
"2196","1454272_at","78569","9630015K15Rik","RIKEN cDNA 9630015K15 gene",0.0189,0.2722,0.0692,-0.1621,-0.1621,-1.6387,0.1259
"2197","1421663_at","71412","Dhrs2","dehydrogenase/reductase member 2",0.0189,0.2722,0.0693,-0.3009,-0.3009,-2.3161,0.0381
"2198","1423288_s_at","12404","Cbln1","cerebellin 1 precursor protein",0.0189,0.2722,0.0692,-0.07,-0.07,-1.1719,0.2629
"2199","1440468_at","98303","D630023F18Rik","RIKEN cDNA D630023F18 gene",0.0189,0.2722,0.0693,0.112,0.112,1.5475,0.1464
"2200","1426579_at","230737","Gnl2","guanine nucleotide binding protein nucleolar 2",0.0189,0.2722,0.0694,0.1894,0.1894,3.073,0.0092
"2201","1433496_at","234407","Colgalt1","collagen beta(1-O)galactosyltransferase 1",0.0189,0.2722,0.0694,-0.0044,-0.0044,-0.0506,0.9604
"2202","1416693_at","14234","Foxc2","forkhead box C2",0.0189,0.2722,0.0693,0.2878,0.2878,2.5407,0.0251
"2203","1440466_at","214489","Uqcc4","ubiquinol-cytochrome c reductase complex assembly factor 4",0.019,0.2725,0.0695,-0.0999,-0.0999,-1.3713,0.1942
"2204","1418685_at","117149","Tirap","toll-interleukin 1 receptor (TIR) domain-containing adaptor protein",0.0189,0.2725,0.0695,0.1975,0.1975,2.7303,0.0176
"2205","1420941_at","19737","Rgs5","regulator of G-protein signaling 5",0.019,0.2725,0.0695,-0.028,-0.028,-0.2303,0.8216
"2206","1425269_at","54519","Apbb1ip","amyloid beta precursor protein binding family B member 1 interacting protein",0.019,0.2725,0.0696,-0.2149,-0.2149,-1.5759,0.1398
"2207","1429411_a_at","223527","Eny2","ENY2 transcription and export complex 2 subunit",0.0189,0.2725,0.0695,0.1538,0.1538,1.7812,0.0989
"2208","1417394_at","16600","Klf4","Kruppel-like transcription factor 4 (gut)",0.019,0.2725,0.0696,-0.2086,-0.2086,-1.2177,0.2456
"2209","1433930_at","15442","Hpse","heparanase",0.019,0.2725,0.0697,0.2377,0.2377,1.9606,0.0724
"2210","1455360_at","268706","Slc38a9","solute carrier family 38, member 9",0.019,0.2725,0.0697,-0.1693,-0.1693,-2.0985,0.0566
"2211","1447217_at","109113","Uhrf2","ubiquitin-like, containing PHD and RING finger domains 2",0.019,0.2725,0.0697,0.1448,0.1448,1.4683,0.1665
"2212","1447277_s_at","66881","Pcyox1","prenylcysteine oxidase 1",0.019,0.2725,0.0697,0.212,0.212,3.4954,0.0041
"2213","1450842_a_at","12615","Cenpa","centromere protein A",0.019,0.2725,0.0697,0.4274,0.4274,5.3917,1e-04
"2214","1419497_at","12576","Cdkn1b","cyclin dependent kinase inhibitor 1B",0.019,0.2725,0.0698,0.1784,0.1784,0.9736,0.3485
"2215","1428195_at","74340","Ahcyl2","S-adenosylhomocysteine hydrolase-like 2",0.019,0.2726,0.0698,-0.0767,-0.0767,-1.1271,0.2807
"2216","1425089_at","99738","Kcnc4","potassium voltage gated channel, Shaw-related subfamily, member 4",0.0191,0.2728,0.0698,-0.1789,-0.1789,-1.8897,0.082
"2217","1427109_at","216157","Tmem259","transmembrane protein 259",0.0191,0.2729,0.0699,-0.089,-0.089,-1.5159,0.1542
"2218","1455139_at","54380","Smarcal1","SWI/SNF related matrix associated, actin dependent regulator of chromatin, subfamily a-like 1",0.0191,0.2729,0.0699,-0.1122,-0.1122,-1.9974,0.0678
"2219","1440114_x_at","80880","Kank3","KN motif and ankyrin repeat domains 3",0.0191,0.2729,0.0699,-0.2749,-0.2749,-3.1262,0.0083
"2220","1433488_x_at","75612","Gns","glucosamine (N-acetyl)-6-sulfatase",0.0191,0.273,0.0699,0.1289,0.1289,1.429,0.1773
"2221","1415853_at","23854","Def8","differentially expressed in FDCP 8",0.0191,0.2731,0.0699,-0.0973,-0.0973,-1.5045,0.157
"2222","1453684_s_at","69082","Zc3h15","zinc finger CCCH-type containing 15",0.0191,0.2731,0.07,0.033,0.033,0.2066,0.8396
"2223","1435287_at","11519","Add2","adducin 2",0.0191,0.2731,0.07,-0.2024,-0.2024,-2.6099,0.022
"2224","1418014_a_at","14595","B4galt1","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1",0.0191,0.2733,0.07,0.1101,0.1101,1.4335,0.176
"2225","1416422_a_at","20823","Ssb","small RNA binding exonuclease protection factor La",0.0192,0.2734,0.07,0.1286,0.1286,1.2589,0.2308
"2226","1450087_a_at","70769","Nolc1","nucleolar and coiled-body phosphoprotein 1",0.0192,0.2735,0.0701,0.1968,0.1968,1.5361,0.1492
"2227","1434996_at","73132","Slc25a16","solute carrier family 25 (mitochondrial carrier, Graves disease autoantigen), member 16",0.0192,0.2735,0.0701,0.1816,0.1816,2.8161,0.0149
"2228","1449817_at","27413","Abcb11","ATP-binding cassette, sub-family B member 11",0.0192,0.2736,0.0702,-0.2715,-0.2715,-3.2143,0.007
"2229","1437305_at","228491","Zfp770","zinc finger protein 770",0.0192,0.2736,0.0702,-0.125,-0.125,-1.4317,0.1765
"2230","1448859_at","55985","Cxcl13","C-X-C motif chemokine ligand 13",0.0192,0.2736,0.0702,0.0696,0.0696,0.8423,0.4153
"2231","1429792_at","78611","Btbd19","BTB domain containing 19",0.0192,0.2736,0.0701,-0.1002,-0.1002,-1.5129,0.1549
"2232","1443485_at","13841","Epha7","Eph receptor A7",0.0192,0.2736,0.0701,-0.071,-0.071,-1.1595,0.2677
"2233","1436948_a_at","245386","Tmem255a","transmembrane protein 255A",0.0193,0.2737,0.0704,0.1314,0.1314,1.516,0.1541
"2234","1416704_at","26416","Mapk14","mitogen-activated protein kinase 14",0.0193,0.2737,0.0705,-0.0688,-0.0688,-0.6642,0.5185
"2235","1451741_a_at","12572","Cdk7","cyclin dependent kinase 7",0.0193,0.2737,0.0705,0.0901,0.0901,1.4446,0.1729
"2236","1429802_at","66065","Hsd17b14","hydroxysteroid (17-beta) dehydrogenase 14",0.0193,0.2737,0.0704,-0.1942,-0.1942,-2.8028,0.0153
"2237","1419468_at","66864","Clec14a","C-type lectin domain family 14, member a",0.0193,0.2737,0.0705,0.1747,0.1747,2.4673,0.0288
"2238","1421700_at","83556","Tex16","testis expressed gene 16",0.0193,0.2737,0.0705,-0.1643,-0.1643,-2.4936,0.0274
"2239","1426706_s_at","102448","Xylb","xylulokinase homolog (H. influenzae)",0.0193,0.2737,0.0703,0.3106,0.3106,2.7691,0.0163
"2240","1419233_x_at","11806","Apoa1","apolipoprotein A-I",0.0193,0.2737,0.0703,0.115,0.115,1.7701,0.1008
"2241","1450993_at","269224","Pask","PAS domain containing serine/threonine kinase",0.0193,0.2737,0.0705,-0.224,-0.224,-3.5612,0.0036
"2242","1429943_at","74245","Ctbs","chitobiase",0.0193,0.2739,0.0706,0.2469,0.2469,1.4601,0.1687
"2243","1427207_s_at","69597","Afg3l2","AFG3-like AAA ATPase 2",0.0194,0.2747,0.0707,-0.1537,-0.1537,-2.731,0.0175
"2244","1426227_s_at","107305","Vps37c","vacuolar protein sorting 37C",0.0195,0.2749,0.0707,-0.1926,-0.1926,-2.4323,0.0307
"2245","1441025_at","791323","Gm9954","predicted gene 9954",0.0195,0.2749,0.0708,-0.2599,-0.2599,-1.9336,0.0759
"2246","1444513_at","245684","Cnksr2","connector enhancer of kinase suppressor of Ras 2",0.0195,0.275,0.0708,0.2157,0.2157,1.5932,0.1358
"2247","1460225_at","67840","Mrpl57","mitochondrial ribosomal protein L57",0.0195,0.275,0.0708,-0.162,-0.162,-1.8262,0.0915
"2248","1453470_a_at","14674","Gna13","guanine nucleotide binding protein, alpha 13",0.0195,0.2753,0.0709,0.3319,0.3319,4.5326,6e-04
"2249","1449055_x_at","59092","Pcbp4","poly(rC) binding protein 4",0.0195,0.2754,0.0709,-0.0582,-0.0582,-0.7892,0.4446
"2250","1437244_at","237436","Gas2l3","growth arrest-specific 2 like 3",0.0196,0.2756,0.0711,0.2825,0.2825,2.2442,0.0434
"2251","1418686_at","114643","Oas1c","2'-5' oligoadenylate synthetase 1C",0.0196,0.2756,0.0712,0.3839,0.3839,3.2305,0.0068
"2252","1416069_at","56421","Pfkp","phosphofructokinase, platelet",0.0196,0.2756,0.071,-0.1108,-0.1108,-1.8174,0.0929
"2253","1416400_at","66194","Pycr3","pyrroline-5-carboxylate reductase 3",0.0196,0.2756,0.0712,-0.1254,-0.1254,-1.614,0.1312
"2254","1424370_s_at","228769","Psmf1","proteasome (prosome, macropain) inhibitor subunit 1",0.0196,0.2756,0.0711,0.1765,0.1765,1.6707,0.1194
"2255","1455527_at","244233","Scart1","scavenger receptor family member expressed on T cells 1",0.0196,0.2756,0.071,-0.1845,-0.1845,-2.5503,0.0246
"2256","1444341_at","109272","Mybpc1","myosin binding protein C, slow-type",0.0196,0.2756,0.0709,-0.0974,-0.0974,-1.267,0.228
"2257","1428024_at","67443","Map1lc3b","microtubule-associated protein 1 light chain 3 beta",0.0196,0.2756,0.0713,0.0631,0.0631,0.9719,0.3494
"2258","1424047_at","232449","Dera","deoxyribose-phosphate aldolase",0.0196,0.2756,0.0713,0.1305,0.1305,1.8811,0.0832
"2259","1442015_at","78353","2500002B13Rik","RIKEN cDNA 2500002B13 gene",0.0197,0.2757,0.0713,0.142,0.142,1.6428,0.1251
"2260","1452414_s_at","108673","Ccdc86","coiled-coil domain containing 86",0.0197,0.2758,0.0714,0.2183,0.2183,2.5426,0.025
