"","Probe","NCBIid","GeneSymbol","GeneName","pvalue","corrected_pvalue","rank","contrast_140572_coefficient","contrast_140572_log2fc","contrast_140572_tstat","contrast_140572_pvalue","contrast_140573_coefficient","contrast_140573_log2fc","contrast_140573_tstat","contrast_140573_pvalue"
"5168",10422500,"328479","Gm5089","predicted gene 5089",5.029e-05,3e-04,0.1723,-0.4916,-0.4916,-6.9064,1.623e-05,-0.2737,-0.2737,-3.8447,0.0023
"5169",10447042,"73694","Ndufaf7","NADH:ubiquinone oxidoreductase complex assembly factor 7",5.031e-05,3e-04,0.1724,-0.5203,-0.5203,-6.4219,3.27e-05,-0.4042,-0.4042,-4.9897,3e-04
"5170",10442396,"27410","Abca3","ATP-binding cassette, sub-family A member 3",5.036e-05,3e-04,0.1724,-0.4734,-0.4734,-6.7718,1.965e-05,-0.2977,-0.2977,-4.2583,0.0011
"5171",10367076,"19075","Prim1","DNA primase, p49 subunit",5.042e-05,3e-04,0.1725,-0.6348,-0.6348,-7.0578,1.312e-05,-0.2737,-0.2737,-3.0434,0.0102
"5172",10576049,"15227","Foxf1","forkhead box F1",5.04e-05,3e-04,0.1724,0.764,0.764,6.1423,4.97e-05,-0.162,-0.162,-1.3025,0.2171
"5173",10448369,"224613","Flywch1","FLYWCH-type zinc finger 1",5.041e-05,3e-04,0.1725,-0.3574,-0.3574,-6.7827,1.935e-05,-0.2227,-0.2227,-4.2263,0.0012
"5174",10516466,"68310","Zmym1","zinc finger, MYM domain containing 1",5.051e-05,3e-04,0.1725,-0.4417,-0.4417,-6.7005,2.177e-05,-0.2921,-0.2921,-4.4312,8e-04
"5175",10351400,"226610","Fam78b","family with sequence similarity 78, member B",5.053e-05,3e-04,0.1726,-0.6699,-0.6699,-6.9581,1.509e-05,-0.3488,-0.3488,-3.6228,0.0035
"5176",10483648,"67059","Ola1","Obg-like ATPase 1",5.057e-05,3e-04,0.1726,-0.6209,-0.6209,-7.0207,1.382e-05,-0.2915,-0.2915,-3.2961,0.0064
"5177",10392735,"56699","Cdc42ep4","CDC42 effector protein 4",5.06e-05,3e-04,0.1727,0.4445,0.4445,5.933,6.847e-05,0.4227,0.4227,5.6429,1e-04
"5178",10390780,"268481","Krt222","keratin 222",5.064e-05,3e-04,0.1727,-0.4973,-0.4973,-7.0924,1.25e-05,-0.162,-0.162,-2.3103,0.0394
"5179",10393594,"52897","Rbfox3","RNA binding protein, fox-1 homolog (C. elegans) 3",5.064e-05,3e-04,0.1727,-0.7669,-0.7669,-7.0269,1.37e-05,-0.3547,-0.3547,-3.2497,0.0069
"5180",10500677,"12481","Cd2","CD2 antigen",5.066e-05,3e-04,0.1727,0.6743,0.6743,4.5652,6e-04,0.9806,0.9806,6.6389,2.38e-05
"5181",10367179,"21853","Timeless","timeless circadian clock 1",5.069e-05,3e-04,0.1728,0.2738,0.2738,2.9098,0.0131,0.6651,0.6651,7.0674,1.294e-05
"5182",10374119,"18293","Ogdh","oxoglutarate (alpha-ketoglutarate) dehydrogenase (lipoamide)",5.083e-05,3e-04,0.1728,-0.4921,-0.4921,-7.0052,1.412e-05,-0.2363,-0.2363,-3.3646,0.0056
"5183",10367708,"18537","Pcmt1","protein-L-isoaspartate (D-aspartate) O-methyltransferase 1",5.099e-05,3e-04,0.1728,-0.4066,-0.4066,-7.0054,1.411e-05,-0.1944,-0.1944,-3.3492,0.0058
"5184",10418578,"64652","Nisch","nischarin",5.11e-05,3e-04,0.173,-0.3614,-0.3614,-6.8135,1.851e-05,-0.2178,-0.2178,-4.1058,0.0015
"5185",10413733,"218877","Sema3g","sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3G",5.119e-05,3e-04,0.173,0.6012,0.6012,6.5216,2.824e-05,0.4409,0.4409,4.7833,4e-04
"5186",10554034,"545975","Cers3","ceramide synthase 3",5.122e-05,3e-04,0.173,0.7761,0.7761,6.4446,3.162e-05,0.5927,0.5927,4.9215,4e-04
"5187",10473690,"55935","Fnbp4","formin binding protein 4",5.125e-05,3e-04,0.1731,0.4211,0.4211,5.8335,7.991e-05,0.4139,0.4139,5.7334,9.348e-05
"5188",10394593,"76820","Cyria","CYFIP related Rac1 interactor A",5.135e-05,3e-04,0.1731,-0.6703,-0.6703,-6.6886,2.215e-05,-0.4434,-0.4434,-4.4249,8e-04
"5189",10458906,"19038","Ppic","peptidylprolyl isomerase C",5.136e-05,3e-04,0.1731,0.4033,0.4033,5.5292,1e-04,0.4388,0.4388,6.0155,6.03e-05
"5190",10345016,"21419","Tfap2b","transcription factor AP-2 beta",5.149e-05,3e-04,0.1732,-0.7361,-0.7361,-7.0665,1.296e-05,-0.2889,-0.2889,-2.7735,0.0168
"5191",10399036,"54122","Uevld","UEV and lactate/malate dehyrogenase domains",5.153e-05,3e-04,0.1732,-0.6454,-0.6454,-6.9607,1.503e-05,-0.3282,-0.3282,-3.5396,0.0041
"5192",10516529,"242669","Azin2","antizyme inhibitor 2",5.163e-05,3e-04,0.1733,-0.5076,-0.5076,-7.0686,1.292e-05,-0.144,-0.144,-2.0057,0.0679
"5193",10449225,"26378","Decr2","2-4-dienoyl-Coenzyme A reductase 2, peroxisomal",5.166e-05,3e-04,0.1733,-0.5081,-0.5081,-6.0085,6.095e-05,-0.4676,-0.4676,-5.5299,1e-04
"5194",10420823,"219150","Hmbox1","homeobox containing 1",5.169e-05,3e-04,0.1734,-0.2979,-0.2979,-4.9548,3e-04,-0.3858,-0.3858,-6.4164,3.296e-05
"5195",10509030,"12399","Runx3","runt related transcription factor 3",5.168e-05,3e-04,0.1734,0.8475,0.8475,7.0462,1.333e-05,0.3581,0.3581,2.977,0.0115
"5196",10406590,"218440","Ankrd34b","ankyrin repeat domain 34B",5.171e-05,3e-04,0.1734,-0.496,-0.496,-6.6777,2.25e-05,-0.3295,-0.3295,-4.4363,8e-04
"5197",10492774,"100534287","Dchs2","dachsous cadherin related 2",5.172e-05,3e-04,0.1735,-0.5562,-0.5562,-7.0388,1.347e-05,-0.2402,-0.2402,-3.0397,0.0103
"5198",10456237,"20451","St8sia3","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3",5.176e-05,3e-04,0.1735,-0.413,-0.413,-7.0729,1.284e-05,-0.1501,-0.1501,-2.571,0.0245
"5199",10529468,"78890","Trmt44","tRNA methyltransferase 44",5.188e-05,3e-04,0.1736,0.3739,0.3739,5.1714,2e-04,0.4537,0.4537,6.2758,4.064e-05
"5200",10448836,"407831","Tmem204","transmembrane protein 204",5.193e-05,3e-04,0.1736,-0.2562,-0.2562,-2.6078,0.0229,-0.6944,-0.6944,-7.0691,1.291e-05
"5201",10600980,"668257","Dgat2l6","diacylglycerol O-acyltransferase 2-like 6",5.198e-05,3e-04,0.1737,0.5587,0.5587,7.0668,1.295e-05,0.2092,0.2092,2.6461,0.0213
"5202",10401028,"81535","Sgpp1","sphingosine-1-phosphate phosphatase 1",5.2e-05,3e-04,0.1737,-0.5089,-0.5089,-7.0495,1.327e-05,-0.1302,-0.1302,-1.8041,0.0963
"5203",10408475,"13557","E2f3","E2F transcription factor 3",5.204e-05,3e-04,0.1737,-0.3278,-0.3278,-4.6377,6e-04,-0.4651,-0.4651,-6.5802,2.592e-05
"5204",10542319,"381823","Apold1","apolipoprotein L domain containing 1",5.21e-05,3e-04,0.1737,0.5522,0.5522,5.9321,6.857e-05,0.5219,0.5219,5.6068,1e-04
"5205",10551162,"66349","Dmac2","distal membrane arm assembly complex 2",5.218e-05,3e-04,0.1738,-0.4217,-0.4217,-6.4884,2.964e-05,-0.3128,-0.3128,-4.812,4e-04
"5206",10461735,"107146","Glyat","glycine-N-acyltransferase",5.226e-05,3e-04,0.1738,0.634,0.634,6.9503,1.525e-05,0.3225,0.3225,3.5358,0.0041
"5207",10360834,"15284","Hlx","H2.0-like homeobox",5.227e-05,3e-04,0.1739,0.3297,0.3297,3.8138,0.0025,0.595,0.595,6.8833,1.677e-05
"5208",10361234,"15483","Hsd11b1","hydroxysteroid 11-beta dehydrogenase 1",5.227e-05,3e-04,0.1738,-0.4231,-0.4231,-6.4128,3.314e-05,-0.3261,-0.3261,-4.9428,3e-04
"5209",10500011,"22156","Tuft1","tuftelin 1",5.245e-05,3e-04,0.1739,0.5681,0.5681,7.0365,1.351e-05,0.1396,0.1396,1.729,0.1094
"5210",10491952,"211666","Mgst2","microsomal glutathione S-transferase 2",5.253e-05,3e-04,0.174,0.0912,0.0912,1.1697,0.2648,0.5426,0.5426,6.9596,1.505e-05
"5211",10507309,"622665","Ccdc17","coiled-coil domain containing 17",5.253e-05,3e-04,0.174,-0.3743,-0.3743,-5.1941,2e-04,-0.4502,-0.4502,-6.2477,4.239e-05
"5212",10519239,"100038526","Gm16008","predicted gene 16008",5.262e-05,3e-04,0.174,-0.6197,-0.6197,-6.9771,1.469e-05,-0.2994,-0.2994,-3.3706,0.0056
"5213",10526797,"50878","Stag3","STAG3 cohesin complex component",5.263e-05,3e-04,0.1741,0.5498,0.5498,7.0634,1.302e-05,0.1919,0.1919,2.4652,0.0297
"5214",10545135,"16162","Il12rb2","interleukin 12 receptor, beta 2",5.266e-05,3e-04,0.1741,0.8247,0.8247,6.8026,1.881e-05,0.4925,0.4925,4.0624,0.0016
"5215",10470834,"20740","Sptan1","spectrin alpha, non-erythrocytic 1",5.276e-05,3e-04,0.1741,-0.3363,-0.3363,-7.0469,1.332e-05,-0.1332,-0.1332,-2.7918,0.0163
"5216",10533703,"208606","Rsrc2","arginine/serine-rich coiled-coil 2",5.288e-05,3e-04,0.1741,0.5587,0.5587,6.9583,1.508e-05,0.277,0.277,3.4504,0.0048
"5217",10452450,"381107","Tmem232","transmembrane protein 232",5.302e-05,3e-04,0.1742,0.3125,0.3125,4.7848,4e-04,-0.2154,-0.2154,-3.2982,0.0063
"5218",10441280,"114604","Prdm15","PR domain containing 15",5.304e-05,3e-04,0.1742,0.4367,0.4367,6.4724,3.035e-05,-0.0336,-0.0336,-0.4983,0.6273
"5219",10423663,"666173","Vps13b","vacuolar protein sorting 13B",5.304e-05,3e-04,0.1742,-0.4782,-0.4782,-7.0583,1.311e-05,-0.1642,-0.1642,-2.423,0.0321
"5220",10536635,"214642","Cped1","cadherin-like and PC-esterase domain containing 1",5.307e-05,3e-04,0.1743,-0.1845,-0.1845,-2.1486,0.0527,-0.6057,-0.6057,-7.0551,1.317e-05
"5221",10543226,"66520","Smim30","small integral membrane protein 30",5.31e-05,3e-04,0.1743,-0.399,-0.399,-6.3251,3.775e-05,-0.3193,-0.3193,-5.061,3e-04
"5222",10419034,"70045","Gpr15lg","G protein coupled receptor 15 ligand",5.326e-05,3e-04,0.1744,0.9753,0.9753,6.8631,1.725e-05,0.1058,0.1058,0.7442,0.4711
"5223",10582477,"78779","Spata2l","spermatogenesis associated 2-like",5.326e-05,3e-04,0.1743,-0.4249,-0.4249,-5.0913,3e-04,0.2427,0.2427,2.9084,0.0131
"5224",10452419,"13640","Efna5","ephrin A5",5.332e-05,3e-04,0.1744,-0.5589,-0.5589,-5.6339,1e-04,-0.5835,-0.5835,-5.8814,7.417e-05
"5225",10547088,"17193","Mbd4","methyl-CpG binding domain protein 4",5.335e-05,3e-04,0.1744,-0.4332,-0.4332,-7.0543,1.318e-05,-0.1465,-0.1465,-2.3848,0.0344
"5226",10591626,"319899","Dock6","dedicator of cytokinesis 6",5.337e-05,3e-04,0.1745,-0.1857,-0.1857,-3.5756,0.0038,-0.3596,-0.3596,-6.925,1.58e-05
"5227",10444890,"15937","Ier3","immediate early response 3",5.34e-05,3e-04,0.1745,0.6947,0.6947,5.0578,3e-04,0.8682,0.8682,6.3215,3.795e-05
"5228",10547140,"330401","Tmcc1","transmembrane and coiled coil domains 1",5.344e-05,3e-04,0.1746,-0.4412,-0.4412,-7.045,1.335e-05,-0.1672,-0.1672,-2.6701,0.0204
"5229",10458767,"28105","Trim36","tripartite motif-containing 36",5.346e-05,3e-04,0.1746,-0.3166,-0.3166,-3.735,0.0028,-0.5837,-0.5837,-6.8857,1.671e-05
"5230",10439527,"100043314","Tigit","T cell immunoreceptor with Ig and ITIM domains",5.349e-05,3e-04,0.1746,0.861,0.861,6.943,1.541e-05,0.4318,0.4318,3.4821,0.0045
"5231",10447773,"20519","Slc22a3","solute carrier family 22 (organic cation transporter), member 3",5.354e-05,3e-04,0.1747,-0.5187,-0.5187,-5.9949,6.224e-05,-0.4758,-0.4758,-5.4995,1e-04
"5232",10519007,"67808","Tprg1l","transformation related protein 63 regulated 1 like",5.359e-05,3e-04,0.1747,-0.4267,-0.4267,-6.8488,1.761e-05,-0.2407,-0.2407,-3.8641,0.0022
"5233",10407350,"14165","Fgf10","fibroblast growth factor 10",5.372e-05,3e-04,0.1748,-0.6305,-0.6305,-7.0471,1.331e-05,-0.195,-0.195,-2.179,0.0499
"5234",10577315,"11601","Angpt2","angiopoietin 2",5.375e-05,3e-04,0.1748,0.6221,0.6221,5.582,1e-04,0.6597,0.6597,5.9193,6.994e-05
"5235",10525452,"80751","Rnf34","ring finger protein 34",5.377e-05,3e-04,0.1748,0.3875,0.3875,7.0187,1.385e-05,0.163,0.163,2.9528,0.0121
"5236",10486119,"18796","Plcb2","phospholipase C, beta 2",5.389e-05,3e-04,0.1749,0.6108,0.6108,6.0833,5.436e-05,0.5403,0.5403,5.3817,2e-04
"5237",10478936,"228911","Tshz2","teashirt zinc finger family member 2",5.393e-05,3e-04,0.1749,-0.5235,-0.5235,-5.2659,2e-04,-0.6134,-0.6134,-6.1699,4.766e-05
"5238",10358579,"545370","Hmcn1","hemicentin 1",5.416e-05,3e-04,0.1751,-0.397,-0.397,-4.1171,0.0014,-0.6519,-0.6519,-6.7604,1.997e-05
"5239",10365749,"16993","Lta4h","leukotriene A4 hydrolase",5.416e-05,3e-04,0.175,-0.3815,-0.3815,-6.6878,2.217e-05,-0.2461,-0.2461,-4.3131,0.001
"5240",10538290,"71982","Snx10","sorting nexin 10",5.419e-05,3e-04,0.1751,0.204,0.204,2.7473,0.0177,0.522,0.522,7.0301,1.364e-05
"5241",10475981,"66170","Chchd5","coiled-coil-helix-coiled-coil-helix domain containing 5",5.42e-05,3e-04,0.1751,0.528,0.528,5.9336,6.841e-05,0.4943,0.4943,5.555,1e-04
"5242",10365208,"408062","Zfp873","zinc finger protein 873",5.425e-05,3e-04,0.1752,-0.7908,-0.7908,-6.9638,1.496e-05,-0.1514,-0.1514,-1.3328,0.2073
"5243",10483756,"228033","Atp5mc3","ATP synthase membrane subunit c locus 3",5.428e-05,3e-04,0.1752,-0.4642,-0.4642,-6.3072,3.877e-05,-0.372,-0.372,-5.0551,3e-04
"5244",10484503,"241528","Lrrc55","leucine rich repeat containing 55",5.436e-05,3e-04,0.1752,-0.7241,-0.7241,-6.7721,1.964e-05,-0.4356,-0.4356,-4.0737,0.0015
"5245",10566034,"14275","Folr1","folate receptor alpha",5.44e-05,3e-04,0.1752,-0.3902,-0.3902,-4.0077,0.0017,-0.6613,-0.6613,-6.7931,1.906e-05
"5246",10513952,"66928","Dmac1","distal membrane arm assembly complex 1",5.443e-05,3e-04,0.1753,-0.4113,-0.4113,-6.8122,1.855e-05,-0.2382,-0.2382,-3.9451,0.0019
"5247",10558910,"57785","Rangrf","RAN guanine nucleotide release factor",5.444e-05,3e-04,0.1753,-0.4716,-0.4716,-6.0813,5.453e-05,-0.4165,-0.4165,-5.3705,2e-04
"5248",10357870,"116847","Prelp","proline arginine-rich end leucine-rich repeat",5.453e-05,3e-04,0.1753,-0.2737,-0.2737,-3.3849,0.0054,-0.5617,-0.5617,-6.9465,1.533e-05
"5249",10536079,"75835","Vmn2r-ps54","vomeronasal 2, receptor, pseudogene 54",5.462e-05,3e-04,0.1754,0.9756,0.9756,6.6209,2.443e-05,0.6565,0.6565,4.4554,8e-04
"5250",10552331,"75835","Vmn2r-ps54","vomeronasal 2, receptor, pseudogene 54",5.462e-05,3e-04,0.1754,0.9756,0.9756,6.6209,2.443e-05,0.6565,0.6565,4.4554,8e-04
"5251",10593367,"235339","Dlat","dihydrolipoamide S-acetyltransferase",5.466e-05,3e-04,0.1754,-0.3594,-0.3594,-6.4204,3.277e-05,-0.2718,-0.2718,-4.8556,4e-04
"5252",10543239,"21426","Tfec","transcription factor EC",5.473e-05,3e-04,0.1755,1.0403,1.0403,6.8095,1.862e-05,0.6018,0.6018,3.9392,0.002
"5253",10449419,"21678","Tead3","TEA domain family member 3",5.474e-05,3e-04,0.1755,0.3478,0.3478,5.9953,6.22e-05,0.3173,0.3173,5.4699,1e-04
"5254",10447038,"68554","Cebpzos","CCAAT/enhancer binding protein zeta, opposite strand",5.479e-05,3e-04,0.1755,-0.4197,-0.4197,-7.0343,1.355e-05,-0.1459,-0.1459,-2.4453,0.0308
"5255",10491704,"57815","Afg2a","AFG2 AAA ATPase homolog A",5.483e-05,3e-04,0.1755,0.5452,0.5452,5.5742,1e-04,0.5774,0.5774,5.9037,7.165e-05
"5256",10386381,"216797","Prss38","serine protease 38",5.485e-05,3e-04,0.1756,0.8299,0.8299,7.0167,1.389e-05,0.3321,0.3321,2.8083,0.0158
"5257",10512655,"73469","Rnf38","ring finger protein 38",5.489e-05,3e-04,0.1756,-0.434,-0.434,-7.0247,1.374e-05,-0.1654,-0.1654,-2.6771,0.0201
"5258",10532040,"52397","Zfp644","zinc finger protein 644",5.492e-05,3e-04,0.1757,-0.2588,-0.2588,-4.7477,5e-04,-0.353,-0.353,-6.475,3.023e-05
"5259",10508099,"230751","Oscp1","organic solute carrier partner 1",5.497e-05,3e-04,0.1757,-0.4219,-0.4219,-6.6485,2.347e-05,-0.2778,-0.2778,-4.3779,9e-04
"5260",10424804,"109075","Exosc4","exosome component 4",5.505e-05,3e-04,0.1757,0.3225,0.3225,5.0829,3e-04,0.3981,0.3981,6.2753,4.067e-05
"5261",10458247,"107065","Lrrtm2","leucine rich repeat transmembrane neuronal 2",5.511e-05,3e-04,0.1758,-0.4345,-0.4345,-6.9534,1.518e-05,-0.2061,-0.2061,-3.2988,0.0063
"5262",10559547,"21955","Tnnt1","troponin T1, skeletal, slow",5.533e-05,3e-04,0.1759,0.0498,0.0498,0.8247,0.4256,-0.3808,-0.3808,-6.3053,3.889e-05
"5263",10358557,"545370","Hmcn1","hemicentin 1",5.536e-05,3e-04,0.176,-0.356,-0.356,-3.5818,0.0038,-0.6852,-0.6852,-6.8944,1.65e-05
"5264",10364402,"20513","Slc1a6","solute carrier family 1 (high affinity aspartate/glutamate transporter), member 6",5.542e-05,3e-04,0.176,-0.5898,-0.5898,-7.0219,1.379e-05,-0.2173,-0.2173,-2.587,0.0238
"5265",10346340,"68115","Maip1","matrix AAA peptidase interacting protein 1",5.542e-05,3e-04,0.176,0.9014,0.9014,6.4462,3.154e-05,0.6692,0.6692,4.7857,4e-04
"5266",10387505,"11932","Atp1b2","ATPase, Na+/K+ transporting, beta 2 polypeptide",5.551e-05,3e-04,0.1761,-0.3622,-0.3622,-6.9446,1.537e-05,-0.173,-0.173,-3.3171,0.0061
"5267",10352000,"98256","Kmo","kynurenine 3-monooxygenase (kynurenine 3-hydroxylase)",5.556e-05,3e-04,0.1761,0.7748,0.7748,6.2724,4.085e-05,0.6267,0.6267,5.0732,3e-04
"5268",10418848,"545030","Wdfy4","WD repeat and FYVE domain containing 4",5.559e-05,3e-04,0.1761,0.4408,0.4408,6.2465,4.246e-05,0.3607,0.3607,5.1118,3e-04
"5269",10484371,"54598","Calcrl","calcitonin receptor-like",5.571e-05,3e-04,0.1762,0.831,0.831,6.994,1.434e-05,0.3483,0.3483,2.9313,0.0126
"5270",10411739,"268697","Ccnb1","cyclin B1",5.582e-05,3e-04,0.1762,0.7763,0.7763,6.3744,3.508e-05,0.5969,0.5969,4.9008,4e-04
"5271",10386992,"115487729","1700086D15Rik","RIKEN cDNA 1700086D15 gene",5.587e-05,3e-04,0.1762,-0.6231,-0.6231,-5.4277,2e-04,-0.6897,-0.6897,-6.0079,6.101e-05
"5272",10350438,"240776","Kcnt2","potassium channel, subfamily T, member 2",5.595e-05,3e-04,0.1763,-1.1268,-1.1268,-6.7714,1.966e-05,-0.666,-0.666,-4.0024,0.0017
"5273",10539238,"232146","Eva1a","eva-1 homolog A, regulator of programmed cell death",5.604e-05,3e-04,0.1763,-0.3195,-0.3195,-4.439,8e-04,-0.4755,-0.4755,-6.6053,2.499e-05
"5274",10469755,"70981","Potegl","POTE ankyrin domain family, member G like",5.61e-05,3e-04,0.1764,0.6747,0.6747,6.8043,1.876e-05,0.3856,0.3856,3.8885,0.0021
"5275",10405757,"72061","Aopep","aminopeptidase O",5.609e-05,3e-04,0.1764,-0.407,-0.407,-6.9272,1.576e-05,-0.198,-0.198,-3.37,0.0056
"5276",10488879,"14854","Gss","glutathione synthetase",5.61e-05,3e-04,0.1764,-0.4444,-0.4444,-7.0076,1.407e-05,-0.1709,-0.1709,-2.695,0.0195
"5277",10379204,"67811","Poldip2","polymerase (DNA-directed), delta interacting protein 2",5.614e-05,3e-04,0.1765,-0.4129,-0.4129,-7.005,1.412e-05,-0.1608,-0.1608,-2.7277,0.0183
"5278",10464905,"225872","Npas4","neuronal PAS domain protein 4",5.621e-05,3e-04,0.1765,2.5494,2.5494,6.2424,4.273e-05,-0.3838,-0.3838,-0.9397,0.3659
"5279",10384656,"53625","B3gnt2","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2",5.63e-05,3e-04,0.1766,0.5041,0.5041,6.2783,4.049e-05,0.405,0.405,5.0438,3e-04
"5280",10400607,"320772","Mdga2","MAM domain containing glycosylphosphatidylinositol anchor 2",5.634e-05,3e-04,0.1766,-0.6389,-0.6389,-5.831,8.022e-05,-0.6158,-0.6158,-5.6202,1e-04
"5281",10440977,"28080","Atp5po","ATP synthase peripheral stalk subunit OSCP",5.636e-05,3e-04,0.1766,-0.331,-0.331,-5.7756,8.748e-05,-0.3254,-0.3254,-5.6783,1e-04
"5282",10525837,"56087","Dnah10","dynein, axonemal, heavy chain 10",5.642e-05,3e-04,0.1766,0.1036,0.1036,1.3548,0.2004,0.5306,0.5306,6.9398,1.548e-05
"5283",10393098,"22378","Wbp2","WW domain binding protein 2",5.648e-05,3e-04,0.1767,-0.5637,-0.5637,-7.0125,1.398e-05,-0.1816,-0.1816,-2.2587,0.0433
"5284",10375667,"59044","Rnf130","ring finger protein 130",5.66e-05,3e-04,0.1767,-0.4,-0.4,-6.5141,2.854e-05,-0.2835,-0.2835,-4.6166,6e-04
"5285",10500388,"74414","Polr3c","polymerase (RNA) III (DNA directed) polypeptide C",5.707e-05,3e-04,0.1768,0.178,0.178,3.2471,0.007,0.3802,0.3802,6.9349,1.559e-05
"5286",10539739,"67855","Asprv1","aspartic peptidase, retroviral-like 1",5.711e-05,3e-04,0.1768,0.8607,0.8607,6.7863,1.925e-05,0.0793,0.0793,0.625,0.5436
"5287",10450237,"13079","Cyp21a1","cytochrome P450, family 21, subfamily a, polypeptide 1",5.719e-05,3e-04,0.1769,-0.4967,-0.4967,-7.0028,1.417e-05,-0.1742,-0.1742,-2.4557,0.0302
"5288",10429430,"268816","Mroh5","maestro heat-like repeat family member 5",5.734e-05,3e-04,0.177,0.5371,0.5371,6.2435,4.266e-05,-0.078,-0.078,-0.9073,0.3821
"5289",10540075,"232232","Hdac11","histone deacetylase 11",5.746e-05,3e-04,0.177,-0.4425,-0.4425,-6.6769,2.252e-05,-0.2789,-0.2789,-4.2089,0.0012
"5290",10511588,"329795","Tmem67","transmembrane protein 67",5.758e-05,3e-04,0.177,0.3096,0.3096,3.9747,0.0018,0.5263,0.5263,6.7563,2.009e-05
"5291",10346298,"67876","Coq10b","coenzyme Q10B",5.764e-05,3e-04,0.1771,0.8298,0.8298,6.8308,1.806e-05,0.1023,0.1023,0.8422,0.4161
"5292",10503593,"76132","Faxc","failed axon connections homolog",5.771e-05,3e-04,0.1772,-0.4561,-0.4561,-6.9509,1.524e-05,-0.2019,-0.2019,-3.0766,0.0096
"5293",10357535,"18640","Pfkfb2","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2",5.774e-05,3e-04,0.1772,-0.534,-0.534,-6.9788,1.465e-05,-0.2144,-0.2144,-2.802,0.016
"5294",10591092,"270120","Fat3","FAT atypical cadherin 3",5.778e-05,3e-04,0.1772,-0.8733,-0.8733,-5.4155,2e-04,-0.9647,-0.9647,-5.9817,6.351e-05
"5295",10529457,"242939","Cpz","carboxypeptidase Z",5.783e-05,3e-04,0.1772,0.5127,0.5127,6.9562,1.512e-05,0.1192,0.1192,1.6177,0.1317
"5296",10445496,"28064","Yipf3","Yip1 domain family, member 3",5.789e-05,3e-04,0.1773,0.2618,0.2618,5.3185,2e-04,0.2981,0.2981,6.0567,5.661e-05
"5297",10362767,"171580","Mical1","microtubule associated monooxygenase, calponin and LIM domain containing 1",5.801e-05,3e-04,0.1773,0.3993,0.3993,5.987,6.3e-05,-0.0942,-0.0942,-1.4123,0.1832
"5298",10510700,"100129","Gpr153","G protein-coupled receptor 153",5.806e-05,3e-04,0.1773,-0.7344,-0.7344,-6.3562,3.604e-05,-0.5624,-0.5624,-4.8675,4e-04
"5299",10409319,"13488","Drd1","dopamine receptor D1",5.812e-05,3e-04,0.1773,-0.5918,-0.5918,-6.184,4.665e-05,0.0972,0.0972,1.0153,0.33
"5300",10490838,"16592","Fabp5","fatty acid binding protein 5, epidermal",5.819e-05,3e-04,0.1774,-0.4919,-0.4919,-6.1309,5.056e-05,-0.4181,-0.4181,-5.2117,2e-04
"5301",10567657,"70316","Ndufab1","NADH:ubiquinone oxidoreductase subunit AB1",5.821e-05,3e-04,0.1774,-0.441,-0.441,-6.9842,1.454e-05,-0.1655,-0.1655,-2.6213,0.0223
"5302",10423287,"320865","Cdh18","cadherin 18",5.827e-05,3e-04,0.1775,-0.971,-0.971,-6.8902,1.66e-05,-0.167,-0.167,-1.1854,0.2588
"5303",10447167,"116871","Mta3","metastasis associated 3",5.825e-05,3e-04,0.1774,-0.2693,-0.2693,-4.9363,3e-04,-0.3443,-0.3443,-6.3122,3.848e-05
"5304",10582390,"11821","Aprt","adenine phosphoribosyl transferase",5.826e-05,3e-04,0.1775,0.4665,0.4665,6.6264,2.423e-05,0.3033,0.3033,4.3082,0.001
"5305",10580957,"234595","Slc38a7","solute carrier family 38, member 7",5.838e-05,3e-04,0.1776,0.3308,0.3308,4.6995,5e-04,0.4535,0.4535,6.4438,3.166e-05
"5306",10428604,"18383","Tnfrsf11b","tumor necrosis factor receptor superfamily, member 11b (osteoprotegerin)",5.837e-05,3e-04,0.1775,0.1,0.1,1.2528,0.2341,0.5506,0.5506,6.9003,1.637e-05
"5307",10528664,"66993","Smarcd3","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3",5.839e-05,3e-04,0.1776,-0.4712,-0.4712,-6.5098,2.873e-05,-0.3306,-0.3306,-4.5677,6e-04
"5308",10594802,"235461","Mindy2","MINDY lysine 48 deubiquitinase 2",5.843e-05,3e-04,0.1777,-0.8858,-0.8858,-6.6466,2.353e-05,-0.5666,-0.5666,-4.2511,0.0011
"5309",10512024,"214944","Mob3b","MOB kinase activator 3B",5.846e-05,3e-04,0.1777,-0.4353,-0.4353,-6.6295,2.413e-05,-0.2819,-0.2819,-4.2931,0.001
"5310",10459421,"54670","Atp8b1","ATPase, class I, type 8B, member 1",5.85e-05,3e-04,0.1777,0.6496,0.6496,5.5599,1e-04,0.6827,0.6827,5.8437,7.865e-05
"5311",10361818,"18101","Nmbr","neuromedin B receptor",5.85e-05,3e-04,0.1777,-0.7356,-0.7356,-6.5187,2.835e-05,-0.5129,-0.5129,-4.5451,7e-04
