,pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
1052,GOBP_ASSOCIATIVE_LEARNING,0.002016129,0.018507079,-0.471935223,-1.763049393,0,42,"Tbr1,Cck,Drd2,Meis2,Grin2a,Pde1b,Ddhd2,Grin1,Chrnb2,Abca7,Kit,Rgs14,Cdk5,Neto1,Ucn,Snap25"
1053,GOBP_ADULT_LOCOMOTORY_BEHAVIOR,0.002016129,0.018507079,-0.490418506,-1.832098998,0,42,"Drd2,Epha4,Adam22,Cxcl12,Kalrn,Glrb,Efnb3,Npc1,Ntsr1,Grin2d,Fxn,Dab1,Oprd1,Oxr1,Abhd12,Prkn,Otog,Dmbx1"
1054,GOBP_TRANSMISSION_OF_NERVE_IMPULSE,0.002016129,0.018507079,-0.583126217,-2.178435243,0,42,"Gpr88,Cntnap1,Scn2a,Cartpt,Cacna1g,Scn8a,Cacng8,Ank3,Myh14,Cntnap2,Cacng3,Grik2,Cacng2,Cacng7,Hcrt,Cacna1h,Kcna1"
1055,GOBP_TISSUE_REMODELING,0.00200441,0.018507079,0.62600477,1.407645312,19,127,"Tgm2,Il6,Timp1,Il12b,Tcirg1,Tnfaip3,Rac2,Il15,Adam8,Ccr2,Pdk4,Gpnmb,Spp1,Inpp5d,Axl,Mmp14,Tgfb1,Arg1,Bak1,Tmbim1,Trf,Sfrp1,Flna,Bgn,Runx1,Il1a,Lrrk1,Il18,Syk,Atp7a,Acvrl1,Trp53,Cd38,Nos3,Cela1,Snx10,Egfr,Foxc1,Hif1a,Notch2"
1056,GOBP_NEGATIVE_REGULATION_OF_BINDING,0.002010454,0.018507079,0.646953747,1.448916732,19,102,"Ifit2,B2m,Ifi209,Ifi203,Gzma,Hmox1,Cdkn1a,Nfkbia,Ctsz,Mitd1,Ddit3,Jun,Mad2l2,Il10,Jak2,Dab2,Id1,Slpi,Gtf2f1,Sox11,Tmbim6,Gtpbp4,Hfe,Aurkb,Tex14,Rack1,Arrb2,Ralb"
1057,GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT,0.0019998,0.018507079,0.567394642,1.284636625,19,335,"Ccl12,Il2rg,B2m,C3,Ptprc,Hck,Fcer1g,Hmox1,Tlr2,Cyba,Itgb2,Serpine1,Ptx3,Anxa2,C2,Msn,Tnf,Slc11a1,Cd300lf,Rac2,Il15,Ifng,Clec7a,Fcgr2b,Ehd4,Il15ra,Itgam,Il2rb,Nckap1l,Anxa1,Cd14,Ccr2,Ankfy1,Il4ra,Sdc4,Plscr1,Lyn,Axl,Pycard,Cd151,Rab29,Ptpn1,Fgr,Fes,Dll1,Rap1b,Dock2,Vamp8,Plcg2,Dab2,Il1b,Rab8b,Stxbp3,Sele,Sphk1,Mertk,Trf,Hap1,Gata2,Ezr,Ankrd13a,Ldlrap1,Dnm2,Bmp2k,Syk,Gab2,Ehd2,Sdcbp,Rest,Hfe,Sar1a,Nr1h3,Stxbp2,Cd36,Cd47,Rab13,Arf6,Rab21,Angpt1,Rack1,Notch1,Rab5c,Arrb2"
1058,GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING,0.002006421,0.018507079,0.642660618,1.44095646,19,109,"Serping1,Serpine1,Thbs1,Tnfaip3,Tnf,Tnfrsf12a,Clec7a,Grn,Anxa1,Spp1,Cxcr4,Plaur,Plat,Il10,Edn1,Nfe2l2,Usf1,Pros1,Hbegf,Flna,Enpp4,F7,Cd109,Cd9,Cldn1,Atp7a,Fgf2,Xbp1,Cd36,Nos3,Vil1,Itgb1,Srsf6,F3,Thbd"
1059,GOBP_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION,0.00200676,0.018507079,0.741499152,1.587380108,18,40,"Cd274,Tspo,Tnfaip3,Havcr2,Bcl3,Ptpn6,Il10,Axl,Tlr4,Arg2,Lbp,Ptpn22"
1060,GOCC_VACUOLAR_LUMEN,0.002005415,0.018507079,0.627836228,1.410885723,19,123,"Plac8,C3,Serpina3n,Ctsc,Ctss,Cd74,Anxa2,Ifi30,Grn,Lyz1,Sdc4,Dcn,Ctsl,Npc2,Pycard,Arg1,Gla,Lamp2,Lgmn,Serpina3c,Gns,Arhgap45,Vcan,Bgn,Galns,Ctsb,Sdcbp,Fasl"
1061,HP_EEG_WITH_SPIKE_WAVE_COMPLEXES,0.002016129,0.018507079,-0.568651287,-2.12435999,0,42,"Gabrd,Scn2a,Grin2a,Syt1,Gabra1,Myo9a,Slc5a7,Gnao1,Gabrb3,Clcn2,Syt2,Stxbp1,Cacna1h,Arx,Kcna1,Tbc1d24,Pi4ka,Snap25,Hcn1,Vamp1,Slc18a3,Pigt"
1062,HP_FOCAL_MOTOR_SEIZURE,0.002016129,0.018507079,-0.688311751,-2.571385977,0,42,"Camk2a,Scn2a,Grin2b,Kcnq5,Grin2a,Scn8a,Grin1,Gabra1,Med12l,Cacna1a,Kcnq2,Cacng2,Extl3,Epb41l1,Stxbp1,Sdha,Kif1a,Taok1,Cacna1d,Sdhaf1,Tbc1d24,Hivep2"
1063,HP_WIDENED_SUBARACHNOID_SPACE,0.002016129,0.018507079,-0.613015983,-2.290097036,0,42,"Camk2a,Grin2b,Kcnq5,Grin1,Slc9a7,Med12l,Dmd,Cacng2,Epb41l1,Dlg3,Syp,Stxbp1,Kif1a,Taok1,Arx,Ftsj1,Hivep2"
1064,HP_ORAL_PHARYNGEAL_DYSPHAGIA,0.002016129,0.018507079,-0.603445529,-2.254343864,0,42,"Cntnap1,Camk2a,Grin2b,Kcnq5,Grin1,Med12l,Cacng2,Epb41l1,Stxbp1,Dlg1,Kif1a,Taok1,Bmp4,Msx1,Hivep2,Tcf4,Dmpk,Ash1l,Trp63"
1065,Gemma_GSE73798_Molecular_profile_of_ketamine_in_comparison_to_memantine_and_phencyclidyne_and_other_psychotropic_drugs_[mouse_hippocampus]_timepoint_1.hour_Up,0.002035623,0.018668482,0.688066383,1.52332077,19,68,"Gadd45g,Cdkn1a,Nfkbia,Txnip,Car13,Sat1,Litaf,Clic4,Plat,Fosb,Nfil3,Mmp14,Crem,Spsb1,Errfi1,Sgk1,Egr2,Fos,Dok3,Ddit4,Egr1,Nedd9,Sox11,Dusp6,S100a8,Egfr,Sox9,Bag3,Akap12,Egr4,Dusp1,S100a9,Sult1a1,Dyrk3"
1066,GOCC_MEMBRANE_MICRODOMAIN,0.00209979,0.019202855,0.590594106,1.333740616,20,227,"Icam1,Ptprc,Hck,Hmox1,Tlr2,Itgb2,Anxa2,Casp8,Tnf,Tlr1,Cd48,Has2,Itgam,Lcp2,Lck,Cd14,Fas,Tnfrsf1a,Sdc4,Plscr1,Cflar,Lat2,Inpp5d,Tnfrsf1b,S100a10,Lyn,Ripk1,Dll1,Iqgap1,Pdpn,Lamp2,Jak2,Pecam1,Cd2,Psen2,Sele,Bcl10,Myof,Tlr6,Stom,Ezr,Olr1,Ahnak,Tgfbr2,Furin,Serpinh1,Abca1,Btk,Ehd2,Birc2,Atp7a,Sdcbp,Fasl,Cd8a,Cavin3,Selplg,Myo1c,Cxadr,Slc2a1,Traf2,Cd36,Nos3,Sorbs1,Lipe,Egfr"
1067,HP_GENERALIZED_ABNORMALITY_OF_SKIN,0.00209979,0.019202855,0.538029511,1.222373862,20,585,"Usp18,Ifih1,Psmb8,Il2rg,Serping1,Myd88,Samhd1,Cybb,Cyba,Itgb2,Serpine1,Stat3,Tgm1,Tcirg1,C2,Nfkbia,Sp110,F13a1,Rac2,Ifng,Sting1,Clec7a,Fcgr2b,Il12rb1,H2-Ab1,Fermt3,Il7r,Pml,Il18bp,Ncf4,Ada,Daxx,Fas,Tnfrsf1a,Icos,Ncf2,Prf1,Irf5,Tnfrsf1b,Npc2,Rhoh,Fcgr3,Il17ra,Tgfb1,Ncf1,Gpr35,Adar,Nfkb2,Eng,Cstb,Gla,Jak2,Etv6,Plcg2,Antxr2,Hsd3b7,Fos,Pros1,Plod3,Was,Hpgd,Mdm2,Gypc,Ctla4,Rin2,Cd28,Ptpn22,Flna,Gata2,Cenpe,Ccn2,Mefv,F10,F7,Aldh18a1,Fli1,Runx1,Cited2,Aloxe3,Cybc1,Tgfbr2,Pcna,Nfkb1,Atm,Cd109,Ikzf1,Sox11,Myh9,Ppp1r15b,Usb1,Cldn1,Gna14,G6pdx,Max,Sec23b,Ctsb,Atp7a,Fbln5,Fasl,Pmm2,Acvrl1,Trp53,Hfe,Dnase1l3,Slc25a24,Cfh,Rbbp8,Wipf1,Slc2a1"
1068,HAY_BONE_MARROW_STROMAL,0.00209979,0.019202855,0.551136608,1.250536016,20,444,"Ccl12,Lgals3bp,Ccl2,Serping1,Ch25h,Il6,Atf3,Emp1,Zfp36,Socs3,Osmr,Ptx3,Gadd45b,Rhoj,Ccn1,Cp,Vcam1,Cyp1b1,Apod,Nupr1,Tnfrsf12a,Csf1,Gem,Has2,Angptl4,Hp,Jun,Adamts1,Tnfrsf1a,Igfbp7,Dcn,S1pr3,Clic4,Plekha4,Rarres2,Cnn3,Fosb,Gadd45a,Mmp14,Il1r1,Slc39a14,Igfbp3,Pdlim4,Id3,Tm4sf1,Mmp19,Errfi1,Timp3,Rnd3,Cxcl2,Cxcl1,Col4a1,Rrad,Mgp,Lpin3,Plin4,Tnc,Sertad1,Lbp,Trf,Slpi,Sfrp1,Trim47,Gng12,Cdh5,Bgn,Ccn2,Mid1,Rasd1,Tspan4,Egr1,Adm,Tagln,Rai14,Gpx3,Cldn11,Runx1,Ccn5,Col4a2,Tmem45a,Laptm4a,Ppic,Nid1,Serpinh1,Cachd1,Olfml3,Irx3,Pgf,Tmem37,Cavin3,Efemp2,Ccdc80,Fibin,Cfh,Tead1,Klf15,Ramp2,Ebf3,Fstl1,Islr,Rbms1,Irx2,Wwtr1,Ggt5,Amotl2,Egfr,Rcn1,Lamc1,Gpx8,Sox9,Mlf1,Angpt1,Foxc1,Tinagl1,Mxra8,Tpst1,Sdc3,9530068E07Rik,Col1a2,Pmepa1,Fbln1,Palld,Col3a1,Rhbdf1,Fgfr1,Pparg,Prrx2"
1069,GOBP_MACROPHAGE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,0.002117061,0.01929325,0.863329595,1.648060304,16,14,"Ifi35,Nmi,Ifng,Grn,Tyrobp,Havcr2,Il33,Lbp,Sucnr1,Syk"
1070,GOBP_RESPONSE_TO_INTERFERON_ALPHA,0.002117061,0.01929325,0.863950283,1.649245172,16,14,"Ifit2,Ifitm3,Eif2ak2,Ifitm2,Axl,Adar,Ifnar2,Gata3"
1071,GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE,0.002117576,0.01929325,0.657971457,1.469370735,20,90,"Ptprc,Acod1,Socs3,Cst7,Il12b,Tnfaip3,Gpr31b,Fcgr2b,Grn,Ada,Tnfrsf1a,Slamf8,Aoah,Tnfrsf1b,Il10,Cdh5,Mefv,Hgf,Cd200r1,Gpx1,Il2ra,Gps2,Nfkb1,Gata3,Cd200,Cnr2,Nr1h3,Calcrl,Nlrp3,Pbk,Metrnl,Pparg,Psma1"
1072,Gemma_GSE95740_Environmental_enrichment_increases_transcriptional_and_epigenetic_differentiation_between_mouse_dorsal_and_ventral_dentate_gyrus_neurons_treatment_enriched.environment_Down,0.002114165,0.01929325,-0.583165152,-1.954857588,1,27,"P2ry12,Cdhr1,Ogn,Otof,Gpc3,Tub,Alcam,Slc6a15,Grb14,Per3,Matn2"
1073,GOBP_NEGATIVE_REGULATION_OF_DNA_BINDING,0.002121116,0.019295126,0.745816883,1.592488251,19,38,"Ifi209,Ifi203,Gzma,Hmox1,Nfkbia,Ddit3,Jun,Mad2l2,Jak2,Id1,Sox11"
1074,GOBP_NEGATIVE_REGULATION_OF_AXONOGENESIS,0.00212766,0.019295126,-0.508678836,-1.918365261,0,43,"Fgf13,Sema6d,Dcc,Sema3a,Efnb3,Sema5b,Ptprs,Sema6c,Sema7a,Sema5a,Lrp4,Cdk5,Rtn4r,Sema6a,Dip2b,Ephb2,Dab1,Rtn4,Map2,Sema3e,Sema3f,Wnt3a,Pten"
1075,GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL,0.00212766,0.019295126,-0.558025233,-2.104463852,0,43,"Kcnip2,Fgf13,Cacna1g,Kcne2,Ank3,Ryr2,Dmd,Slc8a1,Scn3b,Slmap,Atp1a1,Dlg1,Cacna1d,Jup,Bin1,Cacna1c,Dsg2,Rnf207,Scn5a,Dsp,Kcnh2,Cav3"
1076,GOBP_CARDIAC_MUSCLE_CELL_CONTRACTION,0.00212766,0.019295126,-0.52406618,-1.97639509,0,43,"Fgf13,Cacna1g,Kcne2,Ryr2,Scn3b,Atp1a1,Dlg1,Cacna1d,Jup,Adora1,Bin1,Stc1,Cacna1c,Dsg2,Rnf207,Scn5a,Gsn,Gata4,Dsp,Kcnh2,Cav3"
1077,GOCC_NODE_OF_RANVIER,0.002123142,0.019295126,-0.766430169,-1.963320648,4,11,"Scn2a,Scn8a,Ank3,Kcnq2,Dlg1,Spock1,Bin1,Cntn2,Dag1,Myoc"
1078,HP_CARDIOVASCULAR_CALCIFICATION,0.002137954,0.019370501,0.791984399,1.619465316,18,24,"Stat1,Ifih1,Samhd1,Adar,Smad6,Ldlrap1"
1079,GOBP_REGULATION_OF_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION,0.002140018,0.019371232,0.684791539,1.513200746,20,66,"Psmb9,Psmb8,Eif2ak2,Psmb10,Psme1,Nfe2l2,Psmb2,Gata2,Runx1,Psma7,Gata3,Hspa9,Psmf1,Lmo2,Psma4,Psma6,Foxc1,Tal1,Psma2,Psma3,Psma1,Psmb6,Myb,Psmd11,Psmb3,Ythdf2,Psmb4,Psmc2,Psmd8,Psma5,Psmc6"
1080,HP_SUBCUTANEOUS_NODULE,0.0021468,0.019414628,0.689971711,1.518415276,20,61,"Il12b,Erap1,Ccr1,Ifng,Ecm1,Fermt3,Ddit3,Fas,Il10,Tlr4,Mmp14,Gla,Antxr2,Stat4,Mdm2,Mefv"
1081,GOMF_NEUROTRANSMITTER_BINDING,0.002151694,0.01942292,-0.675551915,-1.903239764,3,15,"Chrm3,Grin1,Chrnb2,Chrna4,Ide,Chrna7,Ache,Nipsnap1,Chrnb3,Chrna3"
1082,Neuron_Neuron_PNOC_Doyle_Cell_2008,0.002151694,0.01942292,-0.675800829,-1.903941031,3,15,"Myl4,Syt1,Dlx1,Cnr1,Tac2,Tnnt1,Htr3a,Igf1,Sla2"
1083,GOBP_REGULATION_OF_MAST_CELL_ACTIVATION,0.002164268,0.019500374,0.759751905,1.596408545,19,32,"Hmox1,Cd300lf,Rac2,Il4ra,Plscr1,Lyn,Fgr,Fes,Vamp8,Crlf2,Gata2,Syk,Gab2,Cnr2,Stxbp2"
1084,HP_AUTOIMMUNE_THROMBOCYTOPENIA,0.002164268,0.019500374,0.75935083,1.595565796,19,32,"Stat1,Stat3,Il7r,Ada,Fas,Icos,Pnp,Nfkb2,Ctla4,Nfkb1,Itk,Fasl"
1085,GOBP_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS,0.002169668,0.019531012,0.763253196,1.600446985,19,31,"Timp1,Erap1,Tnf,Ifng,Adam8,Tnfrsf1b,Il10,Timp3,Sppl2a,Il1b,Psen2,Myh9,Furin"
1086,GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION,0.002175805,0.019568221,0.766669934,1.603250091,19,30,"Il12b,Cd86,Ifng,Il12rb1,Socs1,Nckap1l,Anxa1,Il4ra,Nfkbiz,Sash3,Ripk2,Zbtb7b,Tgfbr2,Il18,H2-Ea,Nlrp3,Hlx,Myb"
1087,GOBP_TOLL_LIKE_RECEPTOR_9_SIGNALING_PATHWAY,0.002180149,0.019589252,0.811992971,1.632432608,18,21,"Rsad2,Myd88,Tlr7,Pik3ap1,Havcr2,Unc93b1,Rab7b,Ptpn22,Tnip2,Tlr8,Tlr9"
1088,GOBP_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,0.002195504,0.019709092,0.729853332,1.575170285,20,44,"Ptprc,Lpxn,Fcgr2b,Lck,Ada,Elf1,Ptpn6,Lyn,Rab29,Laptm5,Ccr7,Prkd2,Rela,Bcl10,Ptpn22,Ezr,Runx1,Gps2"
1089,GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL,0.0022,0.019731313,0.597348066,1.347563424,21,192,"Usp18,Ifih1,Psmb9,Psmb8,Trim21,Psmb10,Psme1,Tnfaip3,Birc3,Nfkbia,Myc,Ripk1,Il33,Usp25,Shmt2,Mdm2,Psmb2,Usp36,Ccna2,Ino80,Senp1,Tnip2,Psma7,Gata3,Psmf1,Birc2,Cdk1,Trp53,Traf2,Psma4,Usp16,Adrm1,Psma6,Hif1a,Psma2,Arrb2,Nlrp3,Psma3,Tnip1,Psma1,Zc3h12a,Ubxn1,Psmb6,Ubc,Actl6a,Psmd11,Psmb3,Tank,Ufd1,Smad1,Psmb4,Psmc2,Psmd8,Psma5,Usp1,Ikbkg,Psmc6,Cops3,Usp15,Psmd12,Stambpl1,Usp47,Psmd6,Zranb1,Ino80c,Kat2b,Nop53,Rhoa,Usp38,Usp39,Rad23b,Cdc25a,Smad3"
1090,GOBP_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE,0.002204851,0.019756676,0.624431194,1.404106941,21,127,"Eif2ak2,Myd88,Xdh,Gadd45g,Gadd45b,Tlr3,Tnf,Clec7a,Fcgr2b,Spi1,Fas,Mmp8,Lyn,Gadd45a,Tlr4,Myc,Ripk1,Pycard,Ncf1,Ltbr,Ccr7,Il1b,Per1,Ripk2,Sphk1,Tirap,Sfrp1,Ptpn22,Ccn2,Mid1,Hgf,Ezr,Gps2,Tlr9,Traf1,Sdcbp,Traf5,Traf2"
1091,GOBP_RESPONSE_TO_INTERLEUKIN_12,0.002210992,0.019793544,0.733429239,1.573920686,20,41,"Il12b,Anxa2,Msn,Lcp1,Ifng,Il12rb1,Il10,Rap1b,Jak2,Stat4,Ripk2,Sod2,Cnn2,Hnrnpf,Hspa9,Snrpa1,Cd47,Capza1,Il12rb2,P4hb,Serpinb2,Lmnb1"
1092,GOBP_MEMBRANE_DEPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL,0.002254283,0.020162622,-0.737186603,-1.946977367,4,12,"Cacna1g,Ank3,Slc8a1,Scn3b,Slmap,Cacna1d,Cacna1c,Scn5a,Cav3,Cacnb2"
1093,GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_TUMOR_CELL,0.002271209,0.020239871,0.896935905,1.624888306,16,10,"Cd274,Il12b,Nectin2"
1094,GOBP_RIBONUCLEOSIDE_CATABOLIC_PROCESS,0.002271209,0.020239871,0.897521639,1.625949423,16,10,"Xdh,Apobec1,Upp1,Ada,Pnp,Enpp4"
1095,GOBP_DENDRITIC_SPINE_MORPHOGENESIS,0.002270148,0.020239871,-0.572937594,-1.925986535,1,28,"Epha4,Itpka,Dlg4,Kalrn,Reln,Srcin1,Tiam1,Dnm3,Cdk5,Kif1a,Ctnnd2,Ephb2,Dnm1l,Lrp8,Opa1,Pten"
1096,GOBP_POSITIVE_REGULATION_OF_P38MAPK_CASCADE,0.002268603,0.020239871,0.796179017,1.61805225,19,23,"Xdh,Gadd45g,Gadd45b,Spi1,Gadd45a,Ncf1,Il1b,Sphk1"
1097,GOCC_POTASSIUM_CHANNEL_COMPLEX,0.00228833,0.020355295,-0.755903346,-2.863412747,0,44,"Kcnip2,Kcnb1,Kcnq5,Abcc8,Dlg4,Kcne2,Kcnj4,Kcnc1,Kcnj6,Cntnap2,Grik3,Amigo1,Kcnk2,Grik2,Vamp2,Kcnq2,Dlg2,Kcnh1,Kcna4,Kcnd1,Kcna1,Dpp6,Snap25,Hcn1"
1098,GOMF_EXTRACELLULAR_LIGAND_GATED_ION_CHANNEL_ACTIVITY,0.00228833,0.020355295,-0.668633598,-2.532829068,0,44,"Gabrd,Gabra6,Grin2b,Grin2a,Gabrb2,Grin1,Chrnb2,Gabra1,Glrb,Grik3,Grik2,Gabrg3,Ptk2b,Glra3,Grid2,Chrna4,Gabrb3,Chrna6,Gria2,Grin2d,Grid1,Chrna7,Htr3a"
1099,HAY_BONE_MARROW_CD8_T_CELL,0.002295972,0.02040469,0.724179209,1.565438012,21,45,"Ccl5,Ptprc,Rgs1,Ifng,Cxcr4,Lag3,Dusp2,Cd8b1,Cxcr6,Slamf6,Ptpn22,Prdm1,Tnfrsf9,Parp8,Sla,Srsf7,Cd8a,Gzmk"
1100,HP_PROGRESSIVE_GAIT_ATAXIA,0.002304147,0.020458735,-0.656159991,-1.883029717,3,16,"Scn2a,Sptbn2,Gabra1,Cacna1a,Stxbp1,Gjb1,Atp13a2,Arsa"
1101,GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE,0.002333292,0.020698698,0.847402833,1.631333293,18,15,"Il6,Myd88,Stat3,Tnf,Clec7a,Tlr4,Tlr6,Gpsm3"
1102,HP_PARESTHESIA,0.002344546,0.020779659,0.686500967,1.515956839,22,64,"Serping1,Erap1,Ccr1,H2-Ab1,Fas,Tnfrsf1a,Il10,Tlr4,Gla,Jak2,Stat4,Rela,Sptlc2,Ptpn22,Mefv,Tgfbr2,Pdcd1,Gna14,Trp53,Slc2a1,Ccnd1,Nlrp3,Mthfr"
1103,GOBP_POSITIVE_REGULATION_OF_JNK_CASCADE,0.002346939,0.020782005,0.687076573,1.514221129,22,62,"Myd88,Gadd45g,Gadd45b,Tlr3,Tnf,Fcgr2b,Mmp8,Gadd45a,Tlr4,Ripk1,Pycard,Ncf1,Ltbr,Ccr7,Il1b,Ripk2,Tirap,Ccn2,Tlr9,Traf1,Sdcbp,Traf5,Traf2"
1104,GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT,0.002380952,0.021007012,-0.453005835,-1.728032439,0,45,"Drd2,Epha4,Slit2,Fgfr2,Chrnb2,Dcc,Sema3a,Slc4a10,Adarb1,Dclk1,Cdk5,Arx,Fezf2,Rac3,Ephb2,Sox1,Nin,Map2"
1105,GOBP_POSITIVE_REGULATION_OF_B_CELL_PROLIFERATION,0.00237658,0.021007012,0.758990221,1.598182336,21,33,"Ptprc,Cdkn1a,Cd74,Cd40,Nckap1l,Ada,Tlr4,Bst1,Tnfrsf4,Sash3,Tnfsf13b,Tirap,Peli1,Tlr9,Bcl6,Cd38"
1106,HP_RENAL_DYSPLASIA,0.002380952,0.021007012,-0.534242725,-2.037918033,0,45,"Scn2a,Mycn,Gnao1,Stxbp1,Cspp1,Pbx1,Eya1,Ift140,Itga8,Arx,Kcna1,Ndufb8,Fktn,Ndufaf3,Large1,Ints1,Zfp148,Plec,Sdccag8,Pigt,Sall1,Trp63,Usp9x"
1107,HP_ABSENT_FINGERNAIL,0.002380952,0.021007012,-0.579819557,-1.965547999,1,29,"Scn2a,Apc,Kcnh1,Kcnn3,Gnao1,Stxbp1,Lrp4,Arx,Kcna1,Eogt,Tbc1d24,Mapk1,Dock6"
1108,GOBP_SYNAPTIC_MEMBRANE_ADHESION,0.00238379,0.021013068,-0.774949756,-1.928832986,5,10,"Cdh9,Ntng1,Lrrc4,Ptprs,Ptprf,Mapk14"
1109,GOBP_TISSUE_HOMEOSTASIS,0.002401201,0.021147454,0.606814955,1.367011567,23,168,"B2m,Il6,Serpina3n,Tcirg1,Tnfaip3,Ctsh,Hspb1,Rac2,Csf1,Lyz1,Adam8,Pdk4,Spp1,Inpp5d,Napsa,Tlr4,Sash3,Esam,Pecam1,P2rx4,Serpina3c,Gcnt2,Trf,F11r,Gata2,Cdh5,Ccn2,Lrrk1,Syk,Tlr9,Cldn1,Cxadr,Slc2a1,Dram2,Cd38,Nos3,Wwtr1,Snx10,Egfr,Lamc1,Vps54,Sox9,Angpt1,Foxc1,Notch1,Itgb1"
1110,GOBP_SEMAPHORIN_PLEXIN_SIGNALING_PATHWAY,0.002469136,0.021687095,-0.542297051,-1.86527668,1,30,"Plxnb3,Sema6d,Sema3a,Sema5b,Sema6c,Sema7a,Sema5a,Plxna2,Sema6a,Plxnc1,Plxnd1,Ncam1,Sema3e,Sema3f"
1111,GOBP_PRESYNAPTIC_ENDOCYTOSIS,0.002469136,0.021687095,-0.563370089,-1.93775918,1,30,"Syt1,Synj2,Itsn1,Pip5k1c,Ophn1,Vamp2,Pacsin1,Syt2,Dnm3,Syp,Ppp3cb,Cdk5,Nlgn2"
1112,HP_VENTRICULAR_TACHYCARDIA,0.002469136,0.021687095,-0.571419201,-1.96544478,1,30,"Ryr2,Ryr1,Sema3a,Scn3b,Slmap,Jup,Scnn1a,Cacna1c,Dsg2,Scn5a,Naa10,Cdh2,Myoz2,Dsp"
1113,GOBP_REGULATORY_T_CELL_DIFFERENTIATION,0.002475526,0.021723686,0.789641711,1.614674943,21,24,"Irf1,H2-M3,Ifng,Socs1,Lag3,Ctla4,Cd28,Tnfrsf18,Runx1,Il2ra,Bcl6,Fut7,H2-Ea"
1114,GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION,0.002495463,0.021838156,0.793291972,1.612184989,21,23,"C3,Il6,C3ar1,Ptgs2,Cyp1b1,Tgfb1,Il1b,Atf4,C5ar1,Il1a"
